ID,x,y,pixel_index,F090W,F115W,F150W,F200W,F277W,F356W,F444W,e_F090W,e_F115W,e_F150W,e_F200W,e_F277W,e_F356W,e_F444W,keep_pixel
206183_3073,13,51,3073,-0.009970248,-0.007151903,-0.009950374,0.02966823,0.003754482,0.00961946,0.01715244,0.02105897,0.01968463,0.01848276,0.0176063,0.01724404,0.01745909,0.01800433,0
206183_3074,14,51,3074,0.02421712,0.0008321761,-0.01071182,-0.01363677,-0.002120057,0.0001154349,-0.005104149,0.02133898,0.01990597,0.01867419,0.01779787,0.01746708,0.01772174,0.01830849,0
206183_3075,15,51,3075,0.03522431,0.03245171,0.0196875,-0.00152726,-0.01840701,-0.005275611,0.002418524,0.02125357,0.01986829,0.01869783,0.01790193,0.017679,0.018025,0.01869516,0
206183_3076,16,51,3076,0.001518364,-0.02979654,0.02221051,0.04834154,0.007560408,-0.003427416,0.007708126,0.02223067,0.02066982,0.01931027,0.01830801,0.01785322,0.01803012,0.01856362,0
206183_3077,17,51,3077,0.01373605,-0.001041055,-0.005870207,0.002380172,0.003282559,-0.02636226,-0.02207589,0.02132158,0.01979046,0.0184906,0.01756559,0.01719027,0.01740788,0.01795562,0
206183_3078,18,51,3078,0.01120354,0.03496262,-0.0008616245,0.0360037,0.02704454,0.02206171,0.01146574,0.02081011,0.01950979,0.01841681,0.0176917,0.01753513,0.01792262,0.01862239,0
206183_3079,19,51,3079,0.05713615,-0.02237878,0.04252494,0.003320032,-0.02544662,0.002112716,-0.01364785,0.02191676,0.02041667,0.01912769,0.01820838,0.01785377,0.01810843,0.01870777,0
206183_3080,20,51,3080,0.006735006,0.01441494,0.01172994,0.01921216,0.002179899,0.01268809,0.03490492,0.02041392,0.0191081,0.01801025,0.01727207,0.01708211,0.01742729,0.01807713,0
206183_3081,21,51,3081,0.04871232,0.007272243,0.006298223,0.004302159,-0.003796821,-0.01208214,-0.003264717,0.02005957,0.01881142,0.01775009,0.01702554,0.01682473,0.01714724,0.01776954,0
206183_3082,22,51,3082,0.04611394,-0.001571946,0.00859905,0.001006789,0.03027142,-0.004757615,0.004907231,0.02275214,0.02113511,0.01977242,0.01882866,0.01850598,0.01882011,0.01949108,0
206183_3083,23,51,3083,0.009346045,-0.008823549,-0.002556305,0.01108845,0.006863567,-0.005779743,0.02724219,0.02098131,0.01967123,0.01855596,0.01779745,0.01759811,0.01795429,0.01862971,0
206183_3084,24,51,3084,0.01248438,-0.007217741,0.03139346,-0.002309761,-0.03505468,-0.01664014,-0.02335676,0.02241966,0.02068713,0.01917985,0.01803665,0.01742197,0.01746724,0.01787634,0
206183_3085,25,51,3085,-0.008538959,0.004963755,0.02948102,0.0155148,0.002575094,0.0372192,-0.01051361,0.02200033,0.02037208,0.01897357,0.01794972,0.01747547,0.01763053,0.01813451,0
206183_3086,26,51,3086,-0.004088649,-0.01698677,0.01061893,0.007342153,0.02076881,0.0142955,0.02963841,0.02101066,0.01962535,0.01848112,0.01773411,0.01757799,0.01797451,0.01868292,0
206183_3087,27,51,3087,0.001121576,-0.01680733,-0.02874785,0.005395904,-0.004525358,0.002271577,-0.01596114,0.0212193,0.01967564,0.01836246,0.01741943,0.01701587,0.01720593,0.01772459,0
206183_3088,28,51,3088,0.0003101701,-0.00847037,0.009185138,0.01772208,-0.02533484,0.03171907,0.007082997,0.02124487,0.01972713,0.01842606,0.01748414,0.01707444,0.01725904,0.01777444,0
206183_3089,29,51,3089,0.01873446,0.008061641,0.004841862,-0.002014342,-0.001340785,-0.007223523,0.008844419,0.02086548,0.01941386,0.01818207,0.01731356,0.01698386,0.01722525,0.01778536,0
206183_3090,30,51,3090,-0.004027786,0.03787858,0.0101964,0.01699136,-0.01209537,-0.01802849,0.03276555,0.02147149,0.02003871,0.01880954,0.01794126,0.01762813,0.01790371,0.01851256,0
206183_3091,31,51,3091,0.02341229,-0.02947879,-0.01636765,0.01459047,-0.02019883,0.0004711866,-0.01245408,0.01992652,0.01873392,0.01779358,0.01726144,0.0173327,0.01788424,0.01871062,0
206183_3092,32,51,3092,0.03785446,-0.00458408,-0.0001938217,-0.02454004,0.01741131,7.450245e-05,-0.0180206,0.02183121,0.02027781,0.01897465,0.01807468,0.01776529,0.01805947,0.0186893,0
206183_3093,33,51,3093,0.006142505,0.03038329,-0.03991492,0.001387165,-0.0001263426,-0.006783987,0.02353424,0.02239274,0.02068973,0.01921447,0.01810974,0.01754609,0.0176363,0.01808726,0
206183_3094,34,51,3094,0.01384254,-0.0156985,0.009467808,0.02521718,-0.007525159,0.02504194,0.002068558,0.02091396,0.01952206,0.0183272,0.01747967,0.01716477,0.01741918,0.01799524,0
206183_3095,35,51,3095,-0.03362509,0.0001010836,0.02074285,-0.01730765,0.007349748,-0.009282955,0.04200549,0.02242986,0.02080995,0.01935475,0.01821083,0.01755221,0.0175511,0.0179198,0
206183_3096,36,51,3096,0.04045077,0.01719159,-0.006791137,0.005359154,0.002596367,0.007260629,0.05021201,0.02098691,0.01968336,0.01855086,0.01774995,0.01748117,0.0177761,0.01839554,0
206183_3097,37,51,3097,0.005572597,-0.001789367,0.01145161,0.001986585,0.008305102,0.007670893,0.0004557866,0.02288074,0.02111017,0.01957523,0.01842067,0.01781876,0.01789264,0.01833885,0
206183_3098,38,51,3098,-0.02326733,0.003312775,0.03066403,0.01393203,0.03068344,-0.009238975,0.02863529,0.0220385,0.02053574,0.01922266,0.01825768,0.01783505,0.0180331,0.01858286,0
206183_3099,39,51,3099,0.0381582,-0.01728054,-0.03067693,0.01293461,0.01440305,-0.001056954,0.005993247,0.02290646,0.02122479,0.01975547,0.01865359,0.01810612,0.01822633,0.01871978,0
206183_3100,40,51,3100,0.003889611,-0.01383236,0.01147825,0.03311497,0.03710056,-0.002816907,0.001232211,0.02024997,0.01891337,0.01783354,0.01715685,0.01706443,0.01748871,0.01820274,0
206183_3101,41,51,3101,0.006875652,0.04001149,0.01111149,0.01688433,-0.006804496,-0.02105077,0.006637972,0.02275979,0.02107348,0.0195853,0.01844455,0.0178295,0.01788292,0.01831,0
206183_3102,42,51,3102,0.04728924,-0.01384634,0.004312771,0.02562045,0.008050649,-0.02686947,0.0002700538,0.02314039,0.02146814,0.02002727,0.01898135,0.0185298,0.01874388,0.01933119,0
206183_3103,43,51,3103,-0.008768302,0.002340697,0.002304768,-0.003012533,-0.00616362,-0.01951648,0.005819546,0.0200222,0.01868875,0.01759985,0.01689725,0.01675594,0.01713037,0.01779363,0
206183_3104,44,51,3104,0.009122895,-0.03480993,-0.01225153,-0.05628158,-0.01859578,-0.01081295,0.003274489,0.021166,0.01979655,0.01865386,0.01789859,0.0177306,0.01812156,0.01883062,0
206183_3105,45,51,3105,0.04118947,-0.007294838,0.02649085,0.01944692,0.0193086,-0.001940343,-0.0001128177,0.02223273,0.02059921,0.01920586,0.0182029,0.01777264,0.01797462,0.01852811,0
206183_3106,46,51,3106,-0.02065894,0.001078197,0.0295618,0.06292544,0.005206253,0.01344114,0.01150228,0.02180824,0.0203292,0.01902287,0.01804382,0.01758095,0.0177333,0.01823585,0
206183_3107,47,51,3107,0.00226781,-0.004728874,-0.03318228,0.0251784,-0.005109347,-0.01832306,-0.01021724,0.02163065,0.02001655,0.01862019,0.01757915,0.01705824,0.01715812,0.01760207,0
206183_3108,48,51,3108,0.0416297,0.003488061,-0.009683848,-0.002360991,0.01116192,-0.01449625,-0.006576887,0.02278285,0.02105946,0.01956195,0.01843851,0.01786647,0.01796166,0.0184275,0
206183_3109,49,51,3109,-0.005957558,0.009426556,0.003220785,-0.002363875,0.03104785,0.0233084,0.02352359,0.02048762,0.01916332,0.01808674,0.01741056,0.01732445,0.01776192,0.01849588,0
206183_3110,50,51,3110,0.001683832,-0.009407095,-9.085807e-05,-0.003440636,-0.03610997,-0.02080573,-0.00112801,0.02224452,0.02056734,0.0191186,0.01804158,0.01750805,0.0176189,0.01808689,0
206183_3111,51,51,3111,0.04378536,0.009219938,-0.008165458,-0.005635201,0.001652852,0.008552028,0.003896571,0.02124519,0.01986563,0.01869613,0.0178966,0.01766576,0.0180044,0.01866792,0
206183_3112,52,51,3112,-0.003747188,0.01017543,0.0181247,0.0254404,-0.01948776,-0.03555238,0.01983197,0.02099327,0.01964335,0.01847252,0.01763636,0.01732783,0.01758821,0.0181746,0
206183_3113,53,51,3113,0.001077961,0.004515274,0.003096729,0.02349675,0.0185865,-0.01380468,0.008974907,0.02137431,0.01982468,0.01849652,0.01753122,0.01709999,0.01726995,0.0177746,0
206183_3114,54,51,3114,0.006842149,0.001602555,0.008088636,-0.001837421,-0.003630802,0.03716689,0.0008886248,0.02213027,0.02047724,0.0190766,0.01807474,0.01764897,0.01785201,0.018403,0
206183_3115,55,51,3115,-0.00756711,-0.01495909,-0.004355072,-0.008208581,-0.01552562,0.01643608,0.007386847,0.02071226,0.01928157,0.01813445,0.01741608,0.01730526,0.01772975,0.01845209,0
206183_3116,56,51,3116,0.01756517,0.01915965,-0.01009706,0.0186107,-0.001422848,-0.009342838,-0.01269019,0.02273665,0.02107501,0.0196574,0.01864141,0.01821891,0.01844505,0.01903335,0
206183_3117,57,51,3117,0.03033393,-0.006070552,0.02266726,0.0007956471,-0.02741306,0.01022247,-0.03828805,0.02230778,0.02070861,0.01928859,0.01819699,0.01761299,0.01767566,0.01810304,0
206183_3118,58,51,3118,0.01635428,-0.03059462,0.02096367,0.04447395,-0.02035078,-0.004583335,-0.03866201,0.02339982,0.02163458,0.02008458,0.01890409,0.01827733,0.01834397,0.01879781,0
206183_3119,59,51,3119,0.003219409,0.04419249,-0.01569459,0.0009001579,-0.01548614,-0.01355073,-0.008079885,0.02055725,0.01922186,0.01810732,0.01736541,0.01718453,0.01754283,0.01820714,0
206183_3120,0,52,3120,-0.01595805,-0.01487256,0.02676127,0.02461915,0.01382196,0.03254517,0.004621011,0.02165075,0.02008115,0.01867964,0.01758382,0.01695665,0.01695661,0.0173088,0
206183_3121,1,52,3121,0.03208971,0.02180245,0.0451564,0.01310784,-0.01846141,0.009388106,0.01682797,0.02211413,0.02054538,0.01921607,0.0182824,0.01793573,0.01820593,0.01882182,0
206183_3122,2,52,3122,0.001557637,0.004286303,-0.006760585,0.00396552,-0.001965071,-0.03202917,-0.006981723,0.02185479,0.02028915,0.01889727,0.01782266,0.01723697,0.01728188,0.01768193,0
206183_3123,3,52,3123,-0.001096431,0.03286744,0.02864438,0.01865332,-0.01265003,-0.03671318,0.00203071,0.02196466,0.02041177,0.01909414,0.01816656,0.0178186,0.01808227,0.01868883,0
206183_3124,4,52,3124,-0.007780148,-0.01139186,0.007528275,-0.008099817,0.02549243,0.03350389,-0.008724618,0.02149263,0.02011106,0.01887225,0.01793304,0.01748676,0.01763917,0.01813718,0
206183_3125,5,52,3125,0.00483422,0.01655093,0.016087,0.01161434,0.0005984101,0.01442084,0.01876833,0.02094546,0.01950793,0.01824401,0.01729581,0.01683592,0.01696132,0.01741771,0
206183_3126,6,52,3126,0.02370401,0.02749572,-0.01324967,-0.003722386,-0.005514618,0.00335551,-0.01323107,0.02123872,0.01977917,0.01848806,0.01750994,0.01702014,0.01712852,0.01757586,0
206183_3127,7,52,3127,0.004926676,0.009444771,-0.01010375,0.005753738,0.01054513,0.008646676,0.03161854,0.02160258,0.02007805,0.01880261,0.01792796,0.0176402,0.01794411,0.01857863,0
206183_3128,8,52,3128,0.02483325,0.009335401,-0.01257493,0.0162648,-0.003716868,0.02555189,0.01220686,0.0224799,0.02083341,0.01942969,0.01842273,0.01799983,0.01821669,0.01879017,0
206183_3129,9,52,3129,0.003310431,0.003482073,0.02324374,0.02107597,-0.0212432,0.01456768,0.02457306,0.02150803,0.01998386,0.01868201,0.01775025,0.01736884,0.01758686,0.01814045,0
206183_3130,10,52,3130,0.03008789,0.03477557,0.008532612,0.000642229,-0.02314668,0.01875198,0.01877773,0.02178389,0.02026539,0.01900531,0.01816047,0.01792392,0.01827847,0.01896423,0
206183_3131,11,52,3131,-0.01270836,-0.006610246,0.01715533,0.002735451,0.01030482,-0.03066647,-0.0004366102,0.02164143,0.02002255,0.0186356,0.01761923,0.01714022,0.01727847,0.01775814,0
206183_3132,12,52,3132,0.03575172,0.03126209,0.008552551,0.01846302,0.0003097993,-0.008894753,0.02453859,0.02199134,0.02050748,0.01920822,0.01825291,0.01783732,0.01803872,0.01859171,0
206183_3133,13,52,3133,0.004995499,-0.05098889,-0.003666278,-0.0239094,-0.01423717,0.005016126,0.01413054,0.02105553,0.01966938,0.01846567,0.01759689,0.01725117,0.0174815,0.01804027,0
206183_3134,14,52,3134,0.009041479,-0.01156638,0.004107109,-0.005163759,0.0175045,0.04557061,0.0127865,0.02038141,0.0190243,0.01788963,0.0171229,0.01690377,0.01722322,0.01784622,0
206183_3135,15,52,3135,0.002201529,0.01331656,-0.01198312,0.02185335,-0.003572262,-0.002494779,0.002174193,0.02077692,0.01944554,0.01830709,0.0175164,0.01726588,0.0175703,0.01819203,0
206183_3136,16,52,3136,0.01491762,-0.0007000354,-0.007628189,0.0122727,0.0380683,0.006883133,0.01089912,0.02302161,0.02130764,0.01982082,0.01871597,0.01817975,0.01831476,0.01882435,0
206183_3137,17,52,3137,-0.01446812,-0.004076079,-0.01531694,-0.008741586,-0.0374657,-0.01062198,-0.01435751,0.02130178,0.01989133,0.01865406,0.01774329,0.01734756,0.01754166,0.01807245,0
206183_3138,18,52,3138,-0.03443188,0.03123512,0.03166623,-0.006237144,-0.00655378,0.004704804,0.01849036,0.02022803,0.01890988,0.01783727,0.01715811,0.01705578,0.01747033,0.01817659,0
206183_3139,19,52,3139,-0.008004193,-0.01282665,0.007159008,0.0008842018,0.01684423,-0.02421595,-0.01810549,0.02056515,0.01911695,0.01791376,0.01709467,0.01682994,0.0171176,0.01771215,0
206183_3140,20,52,3140,-0.01515837,0.004470768,-0.01081369,0.003184654,-0.03529308,-0.02518954,0.01259575,0.02384271,0.02211289,0.02058922,0.01943933,0.0188661,0.0189944,0.01951867,0
206183_3141,21,52,3141,0.00226291,0.01346862,0.01342993,0.01310546,0.03321086,-0.01866035,-0.02323532,0.02085975,0.01945576,0.01827246,0.0174594,0.01720102,0.01750326,0.01812156,0
206183_3142,22,52,3142,-0.01198211,-0.01088161,0.031536,-0.0004416198,0.01631828,0.01981767,0.01896649,0.02039713,0.01915764,0.01814056,0.01750594,0.01745443,0.01791796,0.01867778,0
206183_3143,23,52,3143,-0.003623426,-0.0130854,0.02056982,0.01808906,-0.007579607,0.001835132,-0.0270486,0.01927306,0.01819128,0.01732334,0.01682395,0.01688833,0.01741079,0.01820003,0
206183_3144,24,52,3144,0.01387324,0.0361058,-0.004447944,0.0007648877,-0.008627911,-0.01811799,-0.004439545,0.02207366,0.02054657,0.0191929,0.01816627,0.01765327,0.01777052,0.01824535,0
206183_3145,25,52,3145,0.01445763,0.03135223,0.006258565,-0.0002928368,0.0001637616,0.04700616,0.02712406,0.02132202,0.01981441,0.01855651,0.01769623,0.01741487,0.01771487,0.01833863,0
206183_3146,26,52,3146,0.002261302,0.0009001963,0.007103294,-0.005602357,0.00840497,-0.02755042,-0.01463248,0.02064699,0.01921998,0.0180395,0.01724911,0.01702527,0.0173511,0.01798336,0
206183_3147,27,52,3147,-0.0004939653,0.006858477,0.02217492,-0.03102696,0.02911329,-0.01146111,0.003764081,0.02318473,0.02150059,0.01999436,0.01882181,0.01816896,0.01820044,0.01861785,0
206183_3148,28,52,3148,0.001107107,-0.01917425,-0.01484229,0.01572951,0.0150033,-0.0180687,0.01865074,0.02057401,0.01918952,0.01797922,0.01708473,0.01667901,0.01683984,0.01732112,0
206183_3149,29,52,3149,-0.02516583,-0.009867615,-0.004302049,0.02227956,0.01130024,0.02959071,0.003360451,0.02222034,0.02057176,0.01912351,0.01801893,0.017429,0.01748648,0.01790471,0
206183_3150,30,52,3150,-0.01102038,0.0002471717,0.008392695,0.01576534,0.01762299,0.006391846,0.004428957,0.02175041,0.02020036,0.01887461,0.01792282,0.01752746,0.01774227,0.01829796,0
206183_3151,31,52,3151,-0.0004973571,0.01048033,0.004999143,-0.01129819,-0.01286068,0.004772682,0.02383704,0.01961376,0.01843073,0.01743725,0.01678232,0.0166525,0.01702112,0.01767599,0
206183_3152,32,52,3152,-0.04595001,0.01963927,0.005269546,-0.01855684,-0.01205107,0.006453866,-0.0232087,0.02280416,0.02110277,0.01960353,0.01845514,0.01783482,0.01788565,0.01831089,0
206183_3153,33,52,3153,0.001570518,0.06669218,0.004686409,0.02206634,0.0007460489,-0.008589997,0.01903354,0.02343325,0.02160864,0.02001706,0.01880729,0.01815576,0.01820417,0.01863929,0
206183_3154,34,52,3154,-0.002254096,0.009599804,-0.01280966,0.02019536,0.02512535,-0.008036773,0.007916959,0.02195929,0.02036704,0.01893515,0.01780329,0.01713621,0.01711021,0.01744444,0
206183_3155,35,52,3155,0.02538099,-0.01182958,-0.01274809,0.01136462,-0.008127723,0.007294068,-0.0070155,0.0220528,0.02041847,0.01898449,0.01789262,0.01731198,0.017372,0.01778872,0
206183_3156,36,52,3156,-0.0308827,0.006714525,-0.01281728,-0.005134894,-0.03220254,-0.01454887,-0.00557349,0.02012345,0.01877947,0.0176261,0.01680265,0.01648015,0.01669984,0.01722504,0
206183_3157,37,52,3157,-0.01780591,0.02448312,-0.02519627,0.0108862,0.03448194,-0.03082621,0.005462331,0.02200104,0.02044236,0.01908337,0.01807528,0.01760172,0.01775445,0.01825917,0
206183_3158,38,52,3158,-0.005559764,0.02892976,0.007500006,-0.02949864,-0.002108449,-0.02125181,0.01054385,0.02150821,0.01996641,0.01861754,0.01760372,0.01709622,0.01720138,0.01764948,0
206183_3159,39,52,3159,0.0005083269,0.00135794,0.01070691,0.0006085883,-0.006225782,-0.01106815,0.02434408,0.02168065,0.02014852,0.01889298,0.01806761,0.01786123,0.01823886,0.01894133,0
206183_3160,40,52,3160,0.01662118,-0.00386548,0.01876059,0.0101725,-0.007335359,0.01339833,0.03678348,0.02261019,0.02092977,0.0194862,0.01843114,0.01794791,0.01811648,0.01864728,0
206183_3161,41,52,3161,-0.007688087,-0.001813969,-0.0201348,0.0008983508,-0.01151971,-0.03391054,-0.03016518,0.02132213,0.01994083,0.01875572,0.01792692,0.01765326,0.01795683,0.01859021,0
206183_3162,42,52,3162,0.02008489,0.00228964,0.05206248,0.01085423,0.01005761,0.01228922,0.01489563,0.02030414,0.01900682,0.01791428,0.01717677,0.016981,0.01731726,0.01795634,0
206183_3163,43,52,3163,-0.01925633,-0.008046102,0.009788714,0.02835874,-0.01924928,0.002847253,0.0009024596,0.02236013,0.02072914,0.01932163,0.01828927,0.0178158,0.017983,0.018508,0
206183_3164,44,52,3164,0.01090397,-0.007869895,0.02634525,-0.01104641,0.03729384,0.002489726,-0.01439076,0.01948606,0.0181927,0.01710939,0.01637005,0.0161395,0.01641769,0.01698136,0
206183_3165,45,52,3165,0.04130488,-0.01434207,0.01368342,-0.002780669,0.01070297,0.01678316,-0.01263128,0.02243241,0.02072671,0.01920619,0.01800812,0.01729271,0.01724285,0.01756354,0
206183_3166,46,52,3166,0.01166632,0.005941289,0.01511208,-0.00745431,0.02683158,0.00846504,0.0145497,0.02305032,0.02121831,0.01962689,0.01841622,0.0177514,0.01777527,0.01817761,0
206183_3167,47,52,3167,0.007640699,-0.02095166,0.04166533,-0.0302638,0.01029628,0.01559821,0.01487299,0.01960207,0.01844676,0.01751005,0.01694522,0.01694467,0.01742352,0.018179,0
206183_3168,48,52,3168,-0.0006775768,0.03133692,0.01029877,0.01983577,-0.002204213,0.007913318,-0.001348202,0.02029932,0.01897795,0.01778538,0.01685949,0.01636771,0.01643688,0.01682758,0
206183_3169,49,52,3169,-0.02200633,0.009409796,-0.01979575,-0.008510286,-0.02938916,0.01323937,0.01517653,0.02118336,0.01971623,0.0184382,0.01749434,0.01706127,0.01722012,0.01771277,0
206183_3170,50,52,3170,-0.03093199,0.01206614,-0.002546614,0.01972,0.01359953,-0.004151378,0.00740804,0.02103718,0.01964687,0.01845119,0.01760298,0.017291,0.01755115,0.01813667,0
206183_3171,51,52,3171,0.02350754,0.008060472,0.02308719,0.01605909,0.01802022,-0.001454732,0.02710651,0.02126038,0.0198202,0.01858907,0.01771938,0.01739871,0.01766003,0.01825042,0
206183_3172,52,52,3172,-0.01857594,-0.0318,0.02371735,0.02422952,0.02149615,-0.01117198,-0.03130222,0.02156362,0.02006061,0.01877596,0.01786104,0.01750128,0.01773975,0.01831457,0
206183_3173,53,52,3173,-0.02865328,0.0036934,0.0551825,0.02308205,0.001697338,0.01719165,0.02328958,0.02206955,0.02051793,0.01916065,0.01815069,0.01767402,0.0178254,0.01833131,0
206183_3174,54,52,3174,-0.01919172,0.04026609,0.008300362,-0.031386,0.004452003,-0.008605216,-0.006554789,0.02247943,0.02079868,0.01934405,0.01826316,0.01773348,0.0178555,0.01833999,0
206183_3175,55,52,3175,0.03200178,-0.002361932,-0.01674326,0.005700163,-0.0004044198,-0.01664653,0.02455733,0.02304635,0.0213173,0.01979357,0.01862559,0.01799252,0.0180402,0.01846828,0
206183_3176,56,52,3176,0.01314736,0.02386293,0.00155505,-0.0198432,0.01259782,0.01114481,0.0289356,0.02202558,0.02037544,0.01890899,0.01776259,0.01709654,0.01707673,0.01741736,0
206183_3177,57,52,3177,0.02179383,-0.02498678,-0.0155838,-0.002505171,-0.001229784,-0.01022674,-0.02424957,0.0211546,0.01979359,0.01867437,0.01795905,0.01784957,0.01829034,0.01904458,0
206183_3178,58,52,3178,0.005245986,0.02137323,0.004050172,-0.006095812,-0.01124843,-0.0001956064,0.04203684,0.0217724,0.02026982,0.01893792,0.01792692,0.01741916,0.01753017,0.01799237,0
206183_3179,59,52,3179,-0.02899655,0.008093591,0.01586031,0.01063748,-0.0310842,0.02656461,0.003194537,0.02076107,0.01933764,0.01815394,0.01735611,0.01712395,0.01744608,0.0180787,0
206183_3180,0,53,3180,-0.03361262,0.02323553,0.0008464295,-0.003299657,0.01338503,-0.01780754,-0.02543254,0.02260278,0.02093273,0.01944227,0.01827683,0.0176085,0.01760595,0.01797704,0
206183_3181,1,53,3181,-0.001707224,-0.01645745,-0.01202728,0.0301477,0.03473146,0.002773675,0.03151248,0.02382378,0.02199091,0.02038355,0.01915684,0.01849531,0.01854685,0.01899522,0
206183_3182,2,53,3182,0.02731391,0.005769424,0.04033476,0.02756216,-0.03116964,0.0007198501,0.007334107,0.02169558,0.02013371,0.01877562,0.01776602,0.01727975,0.01741084,0.01788759,0
